"","gender","race","education","state","age","employment","trump"
"2972","Female","Black","Undergraduates or similar degree","NJ","Age_18-29","employed",0
"2973","Female","Black","Undergraduates or similar degree","NJ","Age_30-44","unemployed",0
"2974","Female","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"2975","Female","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"2976","Female","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"2977","Female","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"2978","Female","Black","Undergraduates or similar degree","NJ","Age_45-59","unemployed",0
"2979","Female","Black","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"2980","Female","Others","Graduates or higher degree","NJ","Age_60-74","employed",0
"2981","Female","Others","Highschool","NJ","Age_30-44","employed",0
"2982","Female","Others","Undergraduates or similar degree","NJ","Age_18-29","employed",0
"2983","Female","Others","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"2984","Female","Others","Undergraduates or similar degree","NJ","Age_30-44","unemployed",0
"2985","Female","Others","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"2986","Female","Others",NA,"NJ","Age_30-44","employed",0
"2987","Female","White","Graduates or higher degree","NJ","Age_18-29","employed",0
"2988","Female","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"2989","Female","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"2990","Female","White","Graduates or higher degree","NJ","Age_60-74","unemployed",0
"2991","Female","White","Graduates or higher degree","NJ","Age_60-74","unemployed",1
"2992","Female","White","Graduates or higher degree","NJ","Age_60-74","unemployed",1
"2993","Female","White","Highschool","NJ","Age_30-44","employed",0
"2994","Female","White","Highschool","NJ","Age_60-74","unemployed",1
"2995","Female","White","Highschool","NJ","Age_60-74","unemployed",0
"2996","Female","White","Highschool","NJ","Age_60-74","unemployed",1
"2997","Female","White","Highschool","NJ","Age_75+","unemployed",0
"2998","Female","White","Undergraduates or similar degree","NJ","Age_18-29","employed",1
"2999","Female","White","Undergraduates or similar degree","NJ","Age_18-29","unemployed",0
"3000","Female","White","Undergraduates or similar degree","NJ","Age_18-29","unemployed",0
"3001","Female","White","Undergraduates or similar degree","NJ","Age_18-29","unemployed",1
"3002","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3003","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3004","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3005","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3006","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3007","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3008","Female","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3009","Female","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",0
"3010","Female","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",1
"3011","Female","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",1
"3012","Female","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",0
"3013","Female","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3014","Female","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3015","Female","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3016","Female","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3017","Female","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3018","Female","White","Undergraduates or similar degree","NJ","Age_45-59","unemployed",1
"3019","Female","White","Undergraduates or similar degree","NJ","Age_45-59","unemployed",1
"3020","Female","White","Undergraduates or similar degree","NJ","Age_45-59","unemployed",0
"3021","Female","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3022","Female","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3023","Female","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3024","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3025","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3026","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3027","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3028","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3029","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3030","Female","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3031","Female","White","Undergraduates or similar degree","NJ","Age_75+","unemployed",0
"3032","Female","White","Undergraduates or similar degree","NJ","Age_75+","unemployed",1
"3033","Female","White","Undergraduates or similar degree","NJ","Age_75+","unemployed",0
"3034","Female","White","Undergraduates or similar degree","NJ","Age_75+","unemployed",0
"3035","Female","White",NA,"NJ","Age_18-29","unemployed",0
"3036","Female","White",NA,"NJ","Age_30-44","employed",1
"3037","Female","White",NA,"NJ","Age_45-59","unemployed",0
"3038","Female","White",NA,"NJ","Age_60-74","unemployed",1
"3039","Female","White",NA,"NJ","Age_60-74","unemployed",0
"3040","Male","Asian","Graduates or higher degree","NJ","Age_30-44","employed",0
"3041","Male","Asian","Highschool","NJ","Age_18-29","employed",1
"3042","Male","Asian","Highschool","NJ","Age_18-29","unemployed",0
"3043","Male","Asian","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3044","Male","Asian","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3045","Male","Asian","Undergraduates or similar degree","NJ","Age_45-59","unemployed",0
"3046","Male","Black","Highschool","NJ","Age_30-44","unemployed",0
"3047","Male","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3048","Male","Black","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3049","Male","Black","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3050","Male","Black",NA,"NJ","Age_18-29","unemployed",0
"3051","Male","Others","Highschool","NJ","Age_18-29","employed",0
"3052","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3053","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3054","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",0
"3055","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3056","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3057","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3058","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3059","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",0
"3060","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3061","Male","White","Graduates or higher degree","NJ","Age_30-44","employed",1
"3062","Male","White","Graduates or higher degree","NJ","Age_45-59","employed",1
"3063","Male","White","Graduates or higher degree","NJ","Age_45-59","employed",1
"3064","Male","White","Graduates or higher degree","NJ","Age_45-59","employed",1
"3065","Male","White","Graduates or higher degree","NJ","Age_60-74","unemployed",1
"3066","Male","White","Graduates or higher degree","NJ","Age_75+","unemployed",1
"3067","Male","White","Highschool","NJ","Age_18-29","employed",1
"3068","Male","White","Highschool","NJ","Age_18-29",NA,1
"3069","Male","White","Highschool","NJ","Age_30-44","employed",1
"3070","Male","White","Highschool","NJ","Age_30-44","unemployed",1
"3071","Male","White","Highschool","NJ","Age_45-59","employed",0
"3072","Male","White","Highschool","NJ","Age_60-74","unemployed",1
"3073","Male","White","Highschool","NJ","Age_75+","unemployed",1
"3074","Male","White","Highschool","NJ","Age_75+","unemployed",1
"3075","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3076","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3077","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3078","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3079","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3080","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3081","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3082","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3083","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3084","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",0
"3085","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3086","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3087","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3088","Male","White","Undergraduates or similar degree","NJ","Age_30-44","employed",1
"3089","Male","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",0
"3090","Male","White","Undergraduates or similar degree","NJ","Age_30-44","unemployed",1
"3091","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3092","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3093","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3094","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3095","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3096","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3097","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3098","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",0
"3099","Male","White","Undergraduates or similar degree","NJ","Age_45-59","employed",1
"3100","Male","White","Undergraduates or similar degree","NJ","Age_45-59","unemployed",0
"3101","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",1
"3102","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",1
"3103","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",1
"3104","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3105","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3106","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3107","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3108","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3109","Male","White","Undergraduates or similar degree","NJ","Age_60-74","employed",0
"3110","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3111","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3112","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3113","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3114","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3115","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",1
"3116","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
"3117","Male","White","Undergraduates or similar degree","NJ","Age_60-74","unemployed",0
